created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Mon Apr 29 21:06:00 +0000 2024,1785052939939086636,The saga with Bea Cukai is so interesting to follow.,0,0,0,0,en,1564855783698771969,1785052939939086636,hitirediamdad,https://twitter.com/hitirediamdad/status/1785052939939086636
Mon Apr 29 19:18:36 +0000 2024,1785025913568288803,These bea cukai regulations chaos reminded me of the makeup pouch I bought from etsy that got lost in the delivery for weeks and never finding its way to me 😥,0,0,0,0,en,820861806,1785025913568288803,sorenein,https://twitter.com/sorenein/status/1785025913568288803
Mon Apr 29 18:57:34 +0000 2024,1785020621145169964,Shame on you BEA CUKAI,0,0,0,0,en,1605816722812178432,1785020621145169964,KristianSimat10,https://twitter.com/KristianSimat10/status/1785020621145169964
Mon Apr 29 17:52:38 +0000 2024,1785004279843184978,"Jerome, please support judol"" and BEACUKAI""",0,0,1,6,en,286216823,1785004279843184978,Chichi_X_Mune,https://twitter.com/Chichi_X_Mune/status/1785004279843184978
Mon Apr 29 16:27:17 +0000 2024,1784982798992060715,"Another day, another korban Bea Cukai",0,0,0,1,en,554267849,1784982798992060715,Aruviann,https://twitter.com/Aruviann/status/1784982798992060715
Mon Apr 29 16:25:57 +0000 2024,1784982464345375123,You know it's bad when Bea Cukai managed to pissed of refrainbow of all Indonesians,0,0,0,5,en,1301725233896800257,1784982464345375123,chillyishere,https://twitter.com/chillyishere/status/1784982464345375123
Mon Apr 29 15:56:58 +0000 2024,1784975168294867371,Most hated institution in Indonesia right now:  1. AFC Referee (Wasit) 2. Bea Cukai,0,0,0,2,en,93080461,1784975168294867371,IBeNimages,https://twitter.com/IBeNimages/status/1784975168294867371
Mon Apr 29 15:34:59 +0000 2024,1784969638495096939,secondhand embarrassment dan fully disgusted tiap liat headlines bea cukai,0,0,0,0,en,218445618,1784969638495096939,mieacehpedes,https://twitter.com/mieacehpedes/status/1784969638495096939
Mon Apr 29 14:55:29 +0000 2024,1784959698778861925,@LlxXonk Please be careful Yukisan Bringing so many items above Indonesian customs (bea cukai) may charge you a lot of money Just in case 🙏🏻,0,0,0,1,en,253545182,1784948241211220195,raditzdj,https://twitter.com/raditzdj/status/1784959698778861925
Mon Apr 29 14:48:15 +0000 2024,1784957875686916440,"These beacukai people have always acted so arrogant and superior, si paling kerja di tempat basah"" ceunah. Finally someone called the out🥳""",0,0,0,0,en,601771017,1784957875686916440,zadkimiaw,https://twitter.com/zadkimiaw/status/1784957875686916440
Mon Apr 29 14:40:27 +0000 2024,1784955916275810794,BEA CUKAI HAVE SOME SHAAAAMEEE,0,0,0,0,en,845643085048524800,1784955916275810794,yerijkt,https://twitter.com/yerijkt/status/1784955916275810794
Mon Apr 29 14:38:42 +0000 2024,1784955475966275651,i think Bea Cukai needs to use PR agency deh wkwk rip reputation,0,3,1,2,en,1722125570438529024,1784955475966275651,ArielTantrum__,https://twitter.com/ArielTantrum__/status/1784955475966275651
Mon Apr 29 14:30:20 +0000 2024,1784953369406439490,Bea cukai YOU SHOULD BE ASHAMED,0,1,0,0,en,896040725405589505,1784953369406439490,lalalostme,https://twitter.com/lalalostme/status/1784953369406439490
Mon Apr 29 14:17:05 +0000 2024,1784950035232506257,fuck lsrael and fuck beacukai bitch.,0,0,0,0,en,1521398788367458304,1784950035232506257,whoreforellie,https://twitter.com/whoreforellie/status/1784950035232506257
Mon Apr 29 13:26:19 +0000 2024,1784937257381908907,[Pre Order] LIGHT AND NIGHT [光与夜之恋]  ▷待到暴雪时 Waiting For The Blizzard Series - Collection Card Set  💸Harga = 100.000/each  ✅ Shipping China - Indo [Est] ✅ Pajak + Beacukai ❌ Ongkir ke alamat customer 💳 Fullpayment ↭↭↭↭↭↭↭↭↭↭ https://t.co/g4iIvQA561,0,0,0,0,en,3435966434,1784934153856917836,MiaoShoppu,https://twitter.com/MiaoShoppu/status/1784937257381908907
Mon Apr 29 13:25:39 +0000 2024,1784937092302397713,[Pre Order] LIGHT AND NIGHT [光与夜之恋]  ▷待到暴雪时 Waiting For The Blizzard Series - Shikishi  💸Harga = 138.000/each  ✅ Shipping China - Indo [Est] ✅ Pajak + Beacukai ❌ Ongkir ke alamat customer 💳 Fullpayment ↭↭↭↭↭↭↭↭↭↭ https://t.co/0nK0fvQ1kd,0,1,0,0,en,3435966434,1784934153856917836,MiaoShoppu,https://twitter.com/MiaoShoppu/status/1784937092302397713
Mon Apr 29 13:19:42 +0000 2024,1784935591999901773,[Pre Order] LIGHT AND NIGHT [光与夜之恋]  ▷待到暴雪时 Waiting For The Blizzard Series - Pin Badge  💸Harga = 87.000/each  ✅ Shipping China - Indo [Est] ✅ Pajak + Beacukai ❌ Ongkir ke alamat customer 💳 Fullpayment ↭↭↭↭↭↭↭↭↭↭ https://t.co/ACH0IKpcgj,0,1,0,0,en,3435966434,1784934153856917836,MiaoShoppu,https://twitter.com/MiaoShoppu/status/1784935591999901773
Mon Apr 29 13:18:48 +0000 2024,1784935368003125373,[Pre Order] LIGHT AND NIGHT [光与夜之恋]  ▷梦 Dream Series - Acrylic Shikishi  💸Harga = 160.000/each  ✅ Shipping China - Indo [Est] ✅ Pajak + Beacukai ❌ Ongkir ke alamat customer 💳 Fullpayment ↭↭↭↭↭↭↭↭↭↭ https://t.co/27feHTszCm,0,1,0,1,en,3435966434,1784934153856917836,MiaoShoppu,https://twitter.com/MiaoShoppu/status/1784935368003125373
Mon Apr 29 13:18:11 +0000 2024,1784935213103243432,[Pre Order] LIGHT AND NIGHT [光与夜之恋]  ▷梦 Dream Series - Character Shikishi  💸Harga = 138.000/each  ✅ Shipping China - Indo [Est] ✅ Pajak + Beacukai ❌ Ongkir ke alamat customer 💳 Fullpayment ↭↭↭↭↭↭↭↭↭↭ https://t.co/Zkm9XKBWj4,0,1,0,0,en,3435966434,1784934153856917836,MiaoShoppu,https://twitter.com/MiaoShoppu/status/1784935213103243432
Mon Apr 29 13:17:21 +0000 2024,1784935000162566510,[Pre Order] LIGHT AND NIGHT [光与夜之恋]  ▷梦 Dream Series - Collection Card Set  💸Harga = 100.000/each  ✅ Shipping China - Indo [Est] ✅ Pajak + Beacukai ❌ Ongkir ke alamat customer 💳 Fullpayment ↭↭↭↭↭↭↭↭↭↭ https://t.co/WbteyXVP05,0,1,0,0,en,3435966434,1784934153856917836,MiaoShoppu,https://twitter.com/MiaoShoppu/status/1784935000162566510
Mon Apr 29 13:14:12 +0000 2024,1784934208949072233,[Pre Order] LIGHT AND NIGHT [光与夜之恋]  ▷梦 Dream Series - Q Vers Acylic Pendant  💸Harga = 167.000/each  ✅ Shipping China - Indo [Est] ✅ Pajak + Beacukai ❌ Ongkir ke alamat customer 💳 Fullpayment ↭↭↭↭↭↭↭↭↭↭ https://t.co/zbUlM9M3YM,0,1,0,0,en,3435966434,1784934153856917836,MiaoShoppu,https://twitter.com/MiaoShoppu/status/1784934208949072233
Mon Apr 29 13:14:09 +0000 2024,1784934195439313235,[Pre Order] LIGHT AND NIGHT [光与夜之恋]  ▷梦 Dream Series - Folder  💸Harga = 99.000/each  ✅ Shipping China - Indo [Est] ✅ Pajak + Beacukai ❌ Ongkir ke alamat customer 💳 Fullpayment ↭↭↭↭↭↭↭↭↭↭ https://t.co/16Hrmh6Ow7,0,1,0,0,en,3435966434,1784934153856917836,MiaoShoppu,https://twitter.com/MiaoShoppu/status/1784934195439313235
Mon Apr 29 13:14:05 +0000 2024,1784934180067119566,[Pre Order] LIGHT AND NIGHT [光与夜之恋]  ▷梦 Dream Series - Commemorative Card Set  💸Harga = 88.000/each  ✅ Shipping China - Indo [Est] ✅ Pajak + Beacukai ❌ Ongkir ke alamat customer 💳 Fullpayment ↭↭↭↭↭↭↭↭↭↭ https://t.co/6JFxyjtZmp,0,1,0,0,en,3435966434,1784934153856917836,MiaoShoppu,https://twitter.com/MiaoShoppu/status/1784934180067119566
Mon Apr 29 13:14:02 +0000 2024,1784934167199048060,[Pre Order] LIGHT AND NIGHT [光与夜之恋]  ▷梦 Dream Series - Character Pillow  💸Harga = 328.000/each (incl 1kg)  ✅ Shipping China - Indo [Est] ✅ Pajak + Beacukai ❌ Ongkir ke alamat customer 💳 Fullpayment ↭↭↭↭↭↭↭↭↭↭ https://t.co/B2w5Ahs0E6,0,1,0,0,en,3435966434,1784934153856917836,MiaoShoppu,https://twitter.com/MiaoShoppu/status/1784934167199048060
Mon Apr 29 13:13:59 +0000 2024,1784934153856917836,[Pre Order] LIGHT AND NIGHT [光与夜之恋]  ▷梦 Dream Series - Pin Badge  💸Harga = 90.000/each  ✅ Shipping China - Indo [Est] ✅ Pajak + Beacukai ❌ Ongkir ke alamat customer 💳 Fullpayment ↭↭↭↭↭↭↭↭↭↭ https://t.co/pLk1KORtvN,0,1,0,2,en,3435966434,1784934153856917836,MiaoShoppu,https://twitter.com/MiaoShoppu/status/1784934153856917836
Mon Apr 29 13:11:06 +0000 2024,1784933429546827874,"if don't, now tell me - bea cukai - ww3? - iq - idk what else",0,0,0,0,en,1277803632465870848,1784932628849910039,1tsZen,https://twitter.com/1tsZen/status/1784933429546827874
Mon Apr 29 13:07:48 +0000 2024,1784932598814527893,indonesian word of the day: bea cukai,0,1,1,12,en,1714252037410705408,1784932598814527893,MALAYCIDE,https://twitter.com/MALAYCIDE/status/1784932598814527893
Mon Apr 29 13:03:44 +0000 2024,1784931576197103713,hmm pantes. jne dan bea cukai are some of the bane of my existence.,0,0,0,0,en,1560804197125173248,1784931576197103713,fifthorcadence,https://twitter.com/fifthorcadence/status/1784931576197103713
Mon Apr 29 13:03:34 +0000 2024,1784931531133456549,this person will single handedly dismantle bea cukai,0,0,2,6,en,1200555287347744768,1784931531133456549,davey0v0,https://twitter.com/davey0v0/status/1784931531133456549
Mon Apr 29 12:28:38 +0000 2024,1784922742250450974,@alwansyaah the bea cukai one? or the whole   thing’,0,1,0,0,en,96331433,1784909238751592853,ttorroo,https://twitter.com/ttorroo/status/1784922742250450974
Mon Apr 29 12:13:44 +0000 2024,1784918990386803085,@ARSIPAJA Bea cukai do the right thing challenge level (impossible),0,1,3,142,en,788771325909340160,1784891682602823959,angkasasana,https://twitter.com/angkasasana/status/1784918990386803085
Mon Apr 29 11:36:45 +0000 2024,1784909684018909460,Cant wait to see you rot in hell with petugas bea cukai,0,0,0,0,en,1285822583389122560,1784909684018909460,kaitoboti,https://twitter.com/kaitoboti/status/1784909684018909460
Mon Apr 29 11:23:53 +0000 2024,1784906444955128134,@lcvejjong yessss!!!!! although beacukai should be blocked regardless,0,0,0,12,en,1775965336980033536,1784879778572517447,hani__rae,https://twitter.com/hani__rae/status/1784906444955128134
Mon Apr 29 10:48:25 +0000 2024,1784897521258504297,Beacukai getting shit  everyday,0,1,0,0,en,263599579,1784897521258504297,prayusaa,https://twitter.com/prayusaa/status/1784897521258504297
Mon Apr 29 10:38:58 +0000 2024,1784895143352451077,Another clarification that bea cukai plans to bring up,0,0,0,0,en,1143432261016018944,1784895143352451077,bakriesoedibjo,https://twitter.com/bakriesoedibjo/status/1784895143352451077
Mon Apr 29 10:09:58 +0000 2024,1784887845963891053,I spent my precious 50 minutes watching this video and some things haven't yet been answered.  *beacukai related vid* https://t.co/hMVU0ffify,0,0,0,0,en,1413118759653367808,1784887845963891053,Farisian_Flag,https://twitter.com/Farisian_Flag/status/1784887845963891053
Mon Apr 29 09:37:55 +0000 2024,1784879778572517447,jeonghan didnt get his part in adore u so i blocked svt and bea cukai RI https://t.co/hyd3exMua2,52,2,140,851,en,1346149147150147585,1784879778572517447,lcvejjong,https://twitter.com/lcvejjong/status/1784879778572517447
Mon Apr 29 08:54:59 +0000 2024,1784868973286195423,ada yang jual netflix?  zonauang ini twitter bea cukai Exploring this project recently @SenderLabs,4,13,5,5,en,1160592970166366209,1784868973286195423,AsepKoin,https://twitter.com/AsepKoin/status/1784868973286195423
Mon Apr 29 08:23:59 +0000 2024,1784861172237492308,I spent my precious 50 minutes watching this video and some things haven't yet been answered.  *beacukai related vid* https://t.co/hMVU0ffQ56,0,0,0,0,en,1413118759653367808,1784861172237492308,Farisian_Flag,https://twitter.com/Farisian_Flag/status/1784861172237492308
Mon Apr 29 07:15:48 +0000 2024,1784844015172825280,Qqslot89: Agen Slot Gacor Online  🔥 New Member 100% Chat https://t.co/T5bD9nugzT  #qqslot89 #slotgacor2024 #prabowo #gibran2024 #bioshock #nobar #onekiss #starwars #masseffect #timnasday #kecolongan #beacukai #ironman #gempa #fajri #boikotmnc #mncgrup #senin #garudajuara #kipk https://t.co/VwG8MlhlTj,0,0,0,2,en,1700078454388191232,1784844015172825280,Qqslot89_Gacor,https://twitter.com/Qqslot89_Gacor/status/1784844015172825280
Mon Apr 29 07:10:57 +0000 2024,1784842794546442684,Omega89: Agen Slot Gacor Online  🔥 New Member 100% Chat https://t.co/Os78SHTkF0  #omega89  #slotgacor2024 #pdip #prabowo #gibran2024 #bioshock #nobar #onekiss #starwars #masseffect #timnasday #kecolongan #beacukai #ironman #gempa #fajri #boikotmnc #mncgrup #senin #garudajuara https://t.co/kks3dyYfgl,0,0,0,1,en,1662324906300952577,1784842794546442684,omega89games,https://twitter.com/omega89games/status/1784842794546442684
Mon Apr 29 06:29:07 +0000 2024,1784832267153776701,feeling so sorry n gutted for that bea cukai employees bcs they actually become the victim of that problematic customs arrogant n denial working culture n they also got sacrificing their whole life to defend that customs dumbass idiotic takes 😢😢 https://t.co/hYT6npUw51,0,0,0,0,en,1693119693824126977,1784832267153776701,G4C0AN,https://twitter.com/G4C0AN/status/1784832267153776701
Mon Apr 29 06:18:36 +0000 2024,1784829621537800585,I want to print my artworks of mr. Serval one day And send it to Mr. Serval as a gift 😭  If only Bea Cukai is not a fucker...,0,1,0,2,en,1563401303891447808,1784829621537800585,Dem4gog,https://twitter.com/Dem4gog/status/1784829621537800585
Mon Apr 29 06:08:33 +0000 2024,1784827089340010942,"Potential listing on Binance exchange bea cukai kecolongan @SenderLabs please help me to like, retweet &amp  comment guys. @ParamLaboratory @Imaginary_Ones @PlayGroundCorp $FYN $PARAM $BUBBLE $BEYOND",9,1931,9,9,en,4060327153,1784827089340010942,krisnayogii,https://twitter.com/krisnayogii/status/1784827089340010942
Mon Apr 29 05:25:42 +0000 2024,1784816307512438897,good morning to everyone except pekerja bea cukai https://t.co/0OycXYjcFr,0,0,0,12,en,1647285392,1784816307512438897,peachyslen,https://twitter.com/peachyslen/status/1784816307512438897
Mon Apr 29 04:03:00 +0000 2024,1784795495107625448,Bea cukai what a hell that has been waiting for y’all,0,1,0,0,en,193552658,1784795495107625448,salmanauf,https://twitter.com/salmanauf/status/1784795495107625448
Mon Apr 29 03:56:40 +0000 2024,1784793902366781624,@d1lfisms Usually they tax a percentage of ur product's price but lately bea cukai has been under fire because of the corrupt people running the systems thus creating unfair payments that you have to oblige to because they'll put your product on hold unless it's paid,0,0,0,0,en,1517878039681835008,1784599794956255509,coatedincrimson,https://twitter.com/coatedincrimson/status/1784793902366781624
Mon Apr 29 03:52:21 +0000 2024,1784792813999399042,i cant help but think beacukong as beacukai but fruity💅,0,0,0,0,en,113832156,1784792813999399042,jafeq,https://twitter.com/jafeq/status/1784792813999399042
Mon Apr 29 03:34:22 +0000 2024,1784788289544917215,"@chwaebamby well you see, bea cukai sometimes hold the product and we need to pay more than the original price😭",0,1,0,1,en,1671482985588326401,1784635325412716668,aasterum134,https://twitter.com/aasterum134/status/1784788289544917215
Mon Apr 29 03:24:44 +0000 2024,1784785863731474819,"Alright, I'm going to buy this so don't mess this up, Bea Cukai (customs). We already have too many problems with Indonesian customs these last few weeks 🙏🙏🙏 https://t.co/sKfJ3Rf5zH",0,0,0,3,en,116363576,1784785863731474819,keindahaha,https://twitter.com/keindahaha/status/1784785863731474819
Mon Apr 29 03:21:19 +0000 2024,1784785002913476968,This is the angriest rant towards bea cukai (customs) and I can understand truly,0,1,0,0,en,1194649121929322496,1784785002913476968,junitaseo_tang,https://twitter.com/junitaseo_tang/status/1784785002913476968
Mon Apr 29 03:15:08 +0000 2024,1784783449456304216,"If it's the former, I can definitely accept if someone decides to throw an egg or two to dirjen bea cukai's &amp  ministry of finance higher-ups until the appropriate policy changes are made. But if it's the latter, then maybe adopting a little neoliberalism would not hurt.",0,0,0,1,en,1467854077711183880,1784780882856870304,alnickmnathan,https://twitter.com/alnickmnathan/status/1784783449456304216
